Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2021","2021","kg/ha","5199.6","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2022","2022","kg/ha","5149.3","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2023","2023","kg/ha","5162.8","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2024","2024","kg/ha","5170.5","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01233","Eggplants (aubergines)","2020","2020","kg/ha","8170.6","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01233","Eggplants (aubergines)","2021","2021","kg/ha","8379.7","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01233","Eggplants (aubergines)","2022","2022","kg/ha","8369.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01233","Eggplants (aubergines)","2023","2023","kg/ha","8229.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01233","Eggplants (aubergines)","2024","2024","kg/ha","8268.7","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01657","Ginger, raw","2020","2020","kg/ha","1163.3","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01657","Ginger, raw","2021","2021","kg/ha","1141.2","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01657","Ginger, raw","2022","2022","kg/ha","1138","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01657","Ginger, raw","2023","2023","kg/ha","1147.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01657","Ginger, raw","2024","2024","kg/ha","1142.2","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","0142","Groundnuts, excluding shelled","2020","2020","kg/ha","1676.6","A","Official figure",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","0142","Groundnuts, excluding shelled","2021","2021","kg/ha","1838.8","A","Official figure",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","0142","Groundnuts, excluding shelled","2022","2022","kg/ha","1651.4","X","Figure from external organization",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","0142","Groundnuts, excluding shelled","2023","2023","kg/ha","1718.9","X","Figure from external organization",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","0142","Groundnuts, excluding shelled","2024","2024","kg/ha","1689.2","X","Figure from external organization",""
"QCL","Crops and livestock products","288","Ghana","5413","Yield","0231","Hen eggs in shell, fresh","2020","2020","No/An","65","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2020","2020","g/An","2670","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5413","Yield","0231","Hen eggs in shell, fresh","2021","2021","No/An","65","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2021","2021","g/An","2672","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5413","Yield","0231","Hen eggs in shell, fresh","2022","2022","No/An","65","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2022","2022","g/An","2675","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5413","Yield","0231","Hen eggs in shell, fresh","2023","2023","No/An","65","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2023","2023","g/An","2661","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5413","Yield","0231","Hen eggs in shell, fresh","2024","2024","No/An","65","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2024","2024","g/An","2662","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01499.01","Karite nuts (sheanuts)","2020","2020","kg/ha","1045.9","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01499.01","Karite nuts (sheanuts)","2021","2021","kg/ha","1041.5","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01499.01","Karite nuts (sheanuts)","2022","2022","kg/ha","1040.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01499.01","Karite nuts (sheanuts)","2023","2023","kg/ha","1062","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01499.01","Karite nuts (sheanuts)","2024","2024","kg/ha","1058.2","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01379.02","Kola nuts","2020","2020","kg/ha","284.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01379.02","Kola nuts","2021","2021","kg/ha","284.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01379.02","Kola nuts","2022","2022","kg/ha","284.1","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01379.02","Kola nuts","2023","2023","kg/ha","284.3","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01379.02","Kola nuts","2024","2024","kg/ha","284.3","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01322","Lemons and limes","2020","2020","kg/ha","6677.9","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01322","Lemons and limes","2021","2021","kg/ha","6710","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01322","Lemons and limes","2022","2022","kg/ha","6742.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01322","Lemons and limes","2023","2023","kg/ha","6771.9","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01322","Lemons and limes","2024","2024","kg/ha","6801.3","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","2582.8","A","Official figure",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","2530","A","Official figure",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","2504.4","X","Figure from external organization",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","2753.1","X","Figure from external organization",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","2772.1","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01316","Mangoes, guavas and mangosteens","2020","2020","kg/ha","13845.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01316","Mangoes, guavas and mangosteens","2021","2021","kg/ha","14373.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01316","Mangoes, guavas and mangosteens","2022","2022","kg/ha","14163","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01316","Mangoes, guavas and mangosteens","2023","2023","kg/ha","14365.6","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01316","Mangoes, guavas and mangosteens","2024","2024","kg/ha","14438.8","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","kg/An","103","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","kg/An","105","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kg/An","103","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","kg/An","102","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","kg/An","103","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2020","2020","g/An","779","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2021","2021","g/An","780","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2022","2022","g/An","773","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2023","2023","g/An","765","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2024","2024","g/An","769","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2020","2020","kg/An","17","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2021","2021","kg/An","17","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2022","2022","kg/An","17","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2023","2023","kg/An","18","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2024","2024","kg/An","18","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","kg/An","42","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","kg/An","42","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kg/An","43","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","kg/An","44","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","kg/An","44","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2020","2020","kg/An","22","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2021","2021","kg/An","22","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2022","2022","kg/An","22","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2023","2023","kg/An","22","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2024","2024","kg/An","22","E","Estimated value",""
